Id,ActivityDate,key,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,sleep status,Day of Week,Day Type,correlation,Id,SleepDay,key,TotalSleepRecords,TotalSleepMinutes,TotalBedMinutes,Sleep Efficiency %,Day of Week,Day Type,Day of Week,Step Group
2873212765,4/19/2016,2873212765-04/19/2016,7948,5.37,5.37,0,0.00,0.00,5.36,0,0,0,389,1051,1956,MISSING SLEEP,,,,,,,,,,,,,,
2873212765,4/20/2016,2873212765-04/20/2016,9202,6.30,6.30,0,1.51,0.12,4.66,0.009999999776,22,5,378,1035,2094,MISSING SLEEP,,,,,,,,,,,,,,
2873212765,4/21/2016,2873212765-04/21/2016,8859,5.98,5.98,0,0.13,0.37,5.47,0.009999999776,2,10,371,1057,1970,MISSING SLEEP,,,,,,,,,,,,,,
2873212765,4/22/2016,2873212765-04/22/2016,7286,4.90,4.90,0,0.46,0.00,4.42,0.01999999955,46,0,366,1028,2241,MISSING SLEEP,,,,,,,,,,,,,,
2873212765,4/23/2016,2873212765-04/23/2016,9317,6.35,6.35,0,2.09,0.23,4.02,0.009999999776,28,5,330,1077,2021,MISSING SLEEP,,,,,,,,,,,,,,
2873212765,4/24/2016,2873212765-04/24/2016,6873,4.68,4.68,0,3.00,0.06,1.62,0,46,1,190,1203,1898,MISSING SLEEP,,,,,,,,,,,,,,
2873212765,4/25/2016,2873212765-04/25/2016,7373,4.95,4.95,0,0.00,0.00,4.95,0,0,0,359,1081,1907,MISSING SLEEP,,,,,,,,,,,,,,
2873212765,4/26/2016,2873212765-04/26/2016,8242,5.54,5.54,0,0.12,0.18,5.24,0,2,5,309,1124,1882,MISSING SLEEP,,,,,,,,,,,,,,
2873212765,4/27/2016,2873212765-04/27/2016,3516,2.36,2.36,0,0.00,0.00,2.36,0,46,0,197,1197,1966,MISSING SLEEP,,,,,,,,,,,,,,
2873212765,4/28/2016,2873212765-04/28/2016,7913,5.41,5.41,0,2.16,0.34,2.91,0,28,7,213,1192,1835,MISSING SLEEP,,,,,,,,,,,,,,
2873212765,4/29/2016,2873212765-04/29/2016,7365,4.95,4.95,0,1.36,1.41,2.18,0,20,23,206,1191,1780,MISSING SLEEP,,,,,,,,,,,,,,
2873212765,4/30/2016,2873212765-04/30/2016,8452,5.68,5.68,0,0.33,1.08,4.26,0.009999999776,5,20,248,1167,1830,MISSING SLEEP,,,,,,,,,,,,,,
2873212765,5/1/2016,2873212765-05/01/2016,7399,4.97,4.97,0,0.49,1.04,3.44,0,7,18,196,1219,1739,MISSING SLEEP,,,,,,,,,,,,,,
2873212765,5/2/2016,2873212765-05/02/2016,7525,5.06,5.06,0,0.00,0.21,4.83,0.01999999955,0,7,334,1099,1878,MISSING SLEEP,,,,,,,,,,,,,,
2873212765,5/3/2016,2873212765-05/03/2016,7412,4.98,4.98,0,0.06,0.25,4.66,0.009999999776,1,6,363,1070,1906,MISSING SLEEP,,,,,,,,,,,,,,
2873212765,5/4/2016,2873212765-05/04/2016,8278,5.56,5.56,0,0.00,0.00,5.56,0,0,0,420,1020,2015,MISSING SLEEP,,,,,,,,,,,,,,
2873212765,5/5/2016,2873212765-05/05/2016,8314,5.61,5.61,0,0.78,0.80,4.03,0,13,23,311,1093,1971,MISSING SLEEP,,,,,,,,,,,,,,
2873212765,5/6/2016,2873212765-05/06/2016,7063,4.75,4.75,0,0.00,0.12,4.61,0.009999999776,0,5,370,1065,1910,MISSING SLEEP,,,,,,,,,,,,,,
2873212765,5/7/2016,2873212765-05/07/2016,4940,3.38,3.38,0,2.28,0.55,0.55,0,75,11,52,1302,1897,MISSING SLEEP,,,,,,,,,,,,,,
2873212765,5/8/2016,2873212765-05/08/2016,8168,5.54,5.54,0,2.90,0.00,2.64,0,46,0,326,1068,2096,MISSING SLEEP,,,,,,,,,,,,,,
2873212765,5/9/2016,2873212765-05/09/2016,7726,5.19,5.19,0,0.00,0.00,5.19,0,0,0,345,1095,1906,MISSING SLEEP,,,,,,,,,,,,,,
2873212765,5/10/2016,2873212765-05/10/2016,8275,5.56,5.56,0,0.00,0.00,5.55,0.009999999776,0,0,373,1067,1962,MISSING SLEEP,,,,,,,,,,,,,,
2873212765,5/11/2016,2873212765-05/11/2016,6440,4.33,4.33,0,0.00,0.00,4.32,0.009999999776,0,0,319,1121,1826,MISSING SLEEP,,,,,,,,,,,,,,
2873212765,5/12/2016,2873212765-05/12/2016,7566,5.11,5.11,0,0.00,0.00,5.11,0,0,0,268,720,1431,MISSING SLEEP,,,,,,,,,,,,,,
3372868164,4/12/2016,3372868164-04/12/2016,4747,3.24,3.24,0,0.00,0.00,3.23,0.009999999776,0,0,280,1160,1788,MISSING SLEEP,,,,,,,,,,,,,,
3372868164,4/13/2016,3372868164-04/13/2016,9715,6.63,6.63,0,0.99,0.34,5.27,0.01999999955,16,8,371,1045,2093,MISSING SLEEP,,,,,,,,,,,,,,
3372868164,4/14/2016,3372868164-04/14/2016,8844,6.03,6.03,0,0.34,1.03,4.65,0.009999999776,6,25,370,1039,2065,MISSING SLEEP,,,,,,,,,,,,,,
3372868164,4/15/2016,3372868164-04/15/2016,7451,5.08,5.08,0,0.00,0.00,5.06,0.01999999955,0,0,335,1105,1908,MISSING SLEEP,,,,,,,,,,,,,,
3372868164,4/16/2016,3372868164-04/16/2016,6905,4.73,4.73,0,0.00,0.00,4.70,0.02999999933,0,0,356,1084,1908,MISSING SLEEP,,,,,,,,,,,,,,
3372868164,4/17/2016,3372868164-04/17/2016,8199,5.88,5.88,0,1.41,0.10,4.36,0.009999999776,11,2,322,1105,1964,MISSING SLEEP,,,,,,,,,,,,,,
3372868164,4/18/2016,3372868164-04/18/2016,6798,4.64,4.64,0,1.08,0.20,3.35,0,20,7,343,1070,2014,MISSING SLEEP,,,,,,,,,,,,,,
3372868164,4/19/2016,3372868164-04/19/2016,7711,5.26,5.26,0,0.00,0.00,5.24,0.01999999955,0,0,376,1064,1985,MISSING SLEEP,,,,,,,,,,,,,,
3372868164,4/20/2016,3372868164-04/20/2016,4880,3.33,3.33,0,0.84,0.09,2.38,0.01999999955,15,3,274,1148,1867,MISSING SLEEP,,,,,,,,,,,,,,
3372868164,4/21/2016,3372868164-04/21/2016,8857,6.07,6.07,0,1.15,0.26,4.64,0.009999999776,18,9,376,1037,2124,MISSING SLEEP,,,,,,,,,,,,,,
3372868164,4/22/2016,3372868164-04/22/2016,3843,2.62,2.62,0,0.00,0.00,2.61,0.009999999776,0,0,206,1234,1669,MISSING SLEEP,,,,,,,,,,,,,,
3372868164,4/23/2016,3372868164-04/23/2016,7396,5.07,5.07,0,1.40,0.08,3.58,0,20,2,303,1115,1995,MISSING SLEEP,,,,,,,,,,,,,,
3372868164,4/24/2016,3372868164-04/24/2016,6731,4.59,4.59,0,0.89,0.19,3.49,0.01999999955,14,7,292,1127,1921,MISSING SLEEP,,,,,,,,,,,,,,
3372868164,4/25/2016,3372868164-04/25/2016,5995,4.09,4.09,0,0.00,0.00,4.09,0,0,0,416,1024,2010,MISSING SLEEP,,,,,,,,,,,,,,
3372868164,4/26/2016,3372868164-04/26/2016,8283,5.79,5.79,0,1.85,0.05,3.87,0.009999999776,22,2,333,1083,2057,MISSING SLEEP,,,,,,,,,,,,,,
3372868164,4/27/2016,3372868164-04/27/2016,7904,5.42,5.42,0,1.58,0.63,3.19,0.009999999776,24,13,346,1057,2095,MISSING SLEEP,,,,,,,,,,,,,,
3372868164,4/28/2016,3372868164-04/28/2016,5512,3.76,3.76,0,0.00,0.00,3.76,0,0,0,385,1055,1972,MISSING SLEEP,,,,,,,,,,,,,,
3372868164,4/29/2016,3372868164-04/29/2016,9135,6.23,6.23,0,0.00,0.00,6.22,0.009999999776,0,0,402,1038,2044,MISSING SLEEP,,,,,,,,,,,,,,
3372868164,4/30/2016,3372868164-04/30/2016,5250,3.58,3.58,0,1.06,0.09,2.42,0.009999999776,17,4,300,1119,1946,MISSING SLEEP,,,,,,,,,,,,,,
3372868164,5/1/2016,3372868164-05/01/2016,3077,2.10,2.10,0,0.00,0.00,2.09,0,0,0,172,842,1237,MISSING SLEEP,,,,,,,,,,,,,,
3977333714,4/12/2016,3977333714-04/12/2016,8856,5.98,5.98,0,3.06,0.91,2.01,0,44,19,131,777,1450,OK,Tuesday,Weekday,274,3977333714,4/12/2016,3977333714-04/12/2016,1,274,469,58.42,Tuesday,Weekday,Sunday,Low Activity
3977333714,4/13/2016,3977333714-04/13/2016,10035,6.71,6.71,0,2.03,2.13,2.55,0,31,46,153,754,1495,OK,Wednesday,Weekday,295,3977333714,4/13/2016,3977333714-04/13/2016,2,295,456,64.69,Wednesday,Weekday,Monday,High Activity
3977333714,4/14/2016,3977333714-04/14/2016,7641,5.11,5.11,0,0.32,0.97,3.82,0,5,23,214,801,1433,OK,Thursday,Weekday,291,3977333714,4/14/2016,3977333714-04/14/2016,1,291,397,73.30,Thursday,Weekday,Sunday,Low Activity
3977333714,4/15/2016,3977333714-04/15/2016,9010,6.06,6.06,0,1.05,1.75,3.26,0,15,42,183,644,1468,OK,Friday,Weekday,424,3977333714,4/15/2016,3977333714-04/15/2016,1,424,556,76.26,Friday,Weekday,Sunday,Low Activity
3977333714,4/16/2016,3977333714-04/16/2016,13459,9.00,9.00,0,2.03,4.00,2.97,0,31,83,153,663,1625,OK,Saturday,Weekend,283,3977333714,4/16/2016,3977333714-04/16/2016,1,283,510,55.49,Saturday,Weekend,Sunday,High Activity
3977333714,4/17/2016,3977333714-04/17/2016,10415,6.97,6.97,0,0.70,2.35,3.92,0,11,58,205,600,1529,OK,Sunday,Weekend,381,3977333714,4/17/2016,3977333714-04/17/2016,1,381,566,67.31,Sunday,Weekend,Sunday,High Activity
3977333714,4/18/2016,3977333714-04/18/2016,11663,7.80,7.80,0,0.25,3.73,3.82,0,4,95,214,605,1584,OK,Monday,Weekday,412,3977333714,4/18/2016,3977333714-04/18/2016,2,412,522,78.93,Monday,Weekday,Monday,High Activity
3977333714,4/19/2016,3977333714-04/19/2016,12414,8.78,8.78,0,2.24,2.45,3.96,0,19,67,221,738,1638,OK,Tuesday,Weekday,219,3977333714,4/19/2016,3977333714-04/19/2016,1,219,395,55.44,Tuesday,Weekday,Sunday,High Activity
3977333714,4/20/2016,3977333714-04/20/2016,11658,7.83,7.83,0,0.20,4.35,3.28,0,2,98,164,845,1554,MISSING SLEEP,,,,,,,,,,,,,,
3977333714,4/21/2016,3977333714-04/21/2016,6093,4.08,4.08,0,0.00,0.00,4.06,0,0,0,242,712,1397,OK,Thursday,Weekday,332,3977333714,4/21/2016,3977333714-04/21/2016,1,332,512,64.84,Thursday,Weekday,Sunday,Low Activity
3977333714,4/22/2016,3977333714-04/22/2016,8911,5.96,5.96,0,2.33,0.58,3.06,0,33,12,188,731,1481,OK,Friday,Weekday,355,3977333714,4/22/2016,3977333714-04/22/2016,1,355,476,74.58,Friday,Weekday,Sunday,Low Activity
3977333714,4/23/2016,3977333714-04/23/2016,12058,8.07,8.07,0,0.00,4.22,3.85,0,0,92,252,724,1638,OK,Saturday,Weekend,235,3977333714,4/23/2016,3977333714-04/23/2016,1,235,372,63.17,Saturday,Weekend,Sunday,High Activity
3977333714,4/24/2016,3977333714-04/24/2016,14112,10.00,10.00,0,3.27,4.56,2.17,0,30,95,129,660,1655,OK,Sunday,Weekend,310,3977333714,4/24/2016,3977333714-04/24/2016,1,310,526,58.94,Sunday,Weekend,Sunday,High Activity
3977333714,4/25/2016,3977333714-04/25/2016,11177,8.48,8.48,0,5.62,0.43,2.41,0,50,9,133,781,1570,OK,Monday,Weekday,262,3977333714,4/25/2016,3977333714-04/25/2016,1,262,467,56.10,Monday,Weekday,Sunday,High Activity
3977333714,4/26/2016,3977333714-04/26/2016,11388,7.62,7.62,0,0.45,4.22,2.95,0,7,95,170,797,1551,OK,Tuesday,Weekday,250,3977333714,4/26/2016,3977333714-04/26/2016,1,250,371,67.39,Tuesday,Weekday,Sunday,High Activity
3977333714,4/27/2016,3977333714-04/27/2016,7193,5.04,5.04,0,0.00,0.42,4.62,0,0,10,176,714,1377,OK,Wednesday,Weekday,349,3977333714,4/27/2016,3977333714-04/27/2016,1,349,540,64.63,Wednesday,Weekday,Sunday,Low Activity
3977333714,4/28/2016,3977333714-04/28/2016,7114,4.88,4.88,0,1.37,0.29,3.22,0,15,8,190,804,1407,OK,Thursday,Weekday,261,3977333714,4/28/2016,3977333714-04/28/2016,1,261,423,61.70,Thursday,Weekday,Sunday,Low Activity
3977333714,4/29/2016,3977333714-04/29/2016,10645,7.75,7.75,0,3.74,1.30,2.71,0,36,32,150,744,1545,OK,Friday,Weekday,333,3977333714,4/29/2016,3977333714-04/29/2016,1,333,478,69.67,Friday,Weekday,Sunday,High Activity
3977333714,4/30/2016,3977333714-04/30/2016,13238,9.20,9.20,0,3.69,2.10,3.41,0,43,52,194,687,1650,OK,Saturday,Weekend,237,3977333714,4/30/2016,3977333714-04/30/2016,1,237,382,62.04,Saturday,Weekend,Sunday,High Activity
3977333714,5/1/2016,3977333714-05/01/2016,10414,7.07,7.07,0,2.67,1.98,2.41,0,41,40,124,691,1501,OK,Sunday,Weekend,383,3977333714,5/1/2016,3977333714-05/01/2016,1,383,626,61.18,Sunday,Weekend,Sunday,High Activity
3977333714,5/2/2016,3977333714-05/02/2016,16520,11.05,11.05,0,1.54,6.48,3.02,0,24,143,176,713,1760,OK,Monday,Weekday,230,3977333714,5/2/2016,3977333714-05/02/2016,1,230,384,59.90,Monday,Weekday,Sunday,High Activity
3977333714,5/3/2016,3977333714-05/03/2016,14335,9.59,9.59,0,3.32,1.74,4.53,0,47,41,258,594,1710,OK,Tuesday,Weekday,292,3977333714,5/3/2016,3977333714-05/03/2016,1,292,500,58.40,Tuesday,Weekday,Sunday,High Activity
3977333714,5/4/2016,3977333714-05/04/2016,13559,9.44,9.44,0,1.81,4.58,2.89,0,14,96,142,852,1628,OK,Wednesday,Weekday,213,3977333714,5/4/2016,3977333714-05/04/2016,1,213,336,63.39,Wednesday,Weekday,Sunday,High Activity
3977333714,5/5/2016,3977333714-05/05/2016,12312,8.58,8.58,0,1.76,4.11,2.71,0,14,88,178,680,1618,OK,Thursday,Weekday,318,3977333714,5/5/2016,3977333714-05/05/2016,1,318,480,66.25,Thursday,Weekday,Sunday,High Activity
3977333714,5/6/2016,3977333714-05/06/2016,11677,8.28,8.28,0,3.11,2.51,2.67,0,29,55,168,676,1590,OK,Friday,Weekday,323,3977333714,5/6/2016,3977333714-05/06/2016,1,323,512,63.09,Friday,Weekday,Sunday,High Activity
3977333714,5/7/2016,3977333714-05/07/2016,11550,7.73,7.73,0,0.00,4.13,3.59,0,0,86,208,703,1574,OK,Saturday,Weekend,237,3977333714,5/7/2016,3977333714-05/07/2016,1,237,443,53.50,Saturday,Weekend,Sunday,High Activity
3977333714,5/8/2016,3977333714-05/08/2016,13585,9.09,9.09,0,0.68,5.24,3.17,0,9,116,171,688,1633,OK,Sunday,Weekend,259,3977333714,5/8/2016,3977333714-05/08/2016,2,259,456,56.80,Sunday,Weekend,Monday,High Activity
3977333714,5/9/2016,3977333714-05/09/2016,14687,10.08,10.08,0,0.77,5.60,3.55,0,8,122,151,1159,1667,MISSING SLEEP,,,,,,,,,,,,,,
3977333714,5/10/2016,3977333714-05/10/2016,13072,8.78,8.78,0,0.07,5.40,3.31,0,1,115,196,676,1630,OK,Tuesday,Weekday,312,3977333714,5/10/2016,3977333714-05/10/2016,1,312,452,69.03,Tuesday,Weekday,Sunday,High Activity
3977333714,5/11/2016,3977333714-05/11/2016,746,0.50,0.50,0,0.37,0.00,0.13,0,4,0,9,13,52,MISSING SLEEP,,,,,,,,,,,,,,
4020332650,4/12/2016,4020332650-04/12/2016,8539,6.12,6.12,0,0.15,0.24,5.68,0,4,15,331,712,3654,OK,Tuesday,Weekday,501,4020332650,4/12/2016,4020332650-04/12/2016,1,501,541,92.61,Tuesday,Weekday,Sunday,Low Activity
4020332650,4/13/2016,4020332650-04/13/2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1981,MISSING SLEEP,,,,,,,,,,,,,,
4020332650,4/14/2016,4020332650-04/14/2016,108,0.08,0.08,0,0.00,0.00,0.03,0,0,0,3,1437,2011,MISSING SLEEP,,,,,,,,,,,,,,
4020332650,4/15/2016,4020332650-04/15/2016,1882,1.35,1.35,0,0.21,0.36,0.77,0,36,18,87,1299,2951,MISSING SLEEP,,,,,,,,,,,,,,
4020332650,4/16/2016,4020332650-04/16/2016,1982,1.42,1.42,0,0.45,0.37,0.59,0,65,21,55,1222,3051,MISSING SLEEP,,,,,,,,,,,,,,
4020332650,4/17/2016,4020332650-04/17/2016,16,0.01,0.01,0,0.00,0.00,0.01,0,0,0,2,1438,1990,MISSING SLEEP,,,,,,,,,,,,,,
4020332650,4/18/2016,4020332650-04/18/2016,62,0.04,0.04,0,0.00,0.00,0.04,0,0,0,2,1438,1995,MISSING SLEEP,,,,,,,,,,,,,,
4020332650,4/19/2016,4020332650-04/19/2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1980,MISSING SLEEP,,,,,,,,,,,,,,
4020332650,4/20/2016,4020332650-04/20/2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1980,MISSING SLEEP,,,,,,,,,,,,,,
4020332650,4/21/2016,4020332650-04/21/2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1980,MISSING SLEEP,,,,,,,,,,,,,,
4020332650,4/22/2016,4020332650-04/22/2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1980,MISSING SLEEP,,,,,,,,,,,,,,
4020332650,4/23/2016,4020332650-04/23/2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1980,MISSING SLEEP,,,,,,,,,,,,,,
4020332650,4/24/2016,4020332650-04/24/2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1980,MISSING SLEEP,,,,,,,,,,,,,,
4020332650,4/25/2016,4020332650-04/25/2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1980,MISSING SLEEP,,,,,,,,,,,,,,
4020332650,4/26/2016,4020332650-04/26/2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1980,MISSING SLEEP,,,,,,,,,,,,,,
4020332650,4/27/2016,4020332650-04/27/2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1980,MISSING SLEEP,,,,,,,,,,,,,,
4020332650,4/28/2016,4020332650-04/28/2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1980,MISSING SLEEP,,,,,,,,,,,,,,
4020332650,4/29/2016,4020332650-04/29/2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1980,MISSING SLEEP,,,,,,,,,,,,,,
4020332650,4/30/2016,4020332650-04/30/2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1980,MISSING SLEEP,,,,,,,,,,,,,,
4020332650,5/1/2016,4020332650-05/01/2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1980,MISSING SLEEP,,,,,,,,,,,,,,
4020332650,5/2/2016,4020332650-05/02/2016,475,0.34,0.34,0,0.00,0.04,0.29,0,0,11,31,1350,2207,MISSING SLEEP,,,,,,,,,,,,,,
4020332650,5/3/2016,4020332650-05/03/2016,4496,3.22,3.22,0,0.00,0.00,3.15,0.05000000075,0,0,174,950,2828,OK,Tuesday,Weekday,322,4020332650,5/3/2016,4020332650-05/03/2016,1,322,332,96.99,Tuesday,Weekday,Sunday,Low Activity
4020332650,5/4/2016,4020332650-05/04/2016,10252,7.35,7.35,0,0.67,1.04,5.58,0,13,46,346,531,3879,OK,Wednesday,Weekday,478,4020332650,5/4/2016,4020332650-05/04/2016,1,478,536,89.18,Wednesday,Weekday,Sunday,High Activity
4020332650,5/5/2016,4020332650-05/05/2016,11728,8.43,8.43,0,2.62,1.68,4.04,0.0700000003,38,42,196,916,3429,OK,Thursday,Weekday,226,4020332650,5/5/2016,4020332650-05/05/2016,1,226,248,91.13,Thursday,Weekday,Sunday,High Activity
4020332650,5/6/2016,4020332650-05/06/2016,4369,3.13,3.13,0,0.00,0.00,3.10,0.009999999776,0,0,177,855,2704,OK,Friday,Weekday,385,4020332650,5/6/2016,4020332650-05/06/2016,1,385,408,94.36,Friday,Weekday,Sunday,Low Activity
4020332650,5/7/2016,4020332650-05/07/2016,6132,4.40,4.40,0,0.00,0.00,3.58,0,0,0,184,1256,2975,MISSING SLEEP,,,,,,,,,,,,,,
4020332650,5/8/2016,4020332650-05/08/2016,5862,4.20,4.20,0,0.00,0.00,4.15,0,0,0,263,775,3089,OK,Sunday,Weekend,364,4020332650,5/8/2016,4020332650-05/08/2016,1,364,402,90.55,Sunday,Weekend,Sunday,Low Activity
4020332650,5/9/2016,4020332650-05/09/2016,4556,3.27,3.27,0,0.20,0.12,2.94,0,3,5,173,1225,2785,MISSING SLEEP,,,,,,,,,,,,,,
4020332650,5/10/2016,4020332650-05/10/2016,5546,3.98,3.98,0,0.00,0.00,3.87,0.03999999911,0,0,206,774,2926,OK,Tuesday,Weekday,442,4020332650,5/10/2016,4020332650-05/10/2016,1,442,494,89.47,Tuesday,Weekday,Sunday,Low Activity
4020332650,5/11/2016,4020332650-05/11/2016,3689,2.65,2.65,0,0.11,0.17,2.33,0,2,8,134,1296,2645,MISSING SLEEP,,,,,,,,,,,,,,
4020332650,5/12/2016,4020332650-05/12/2016,590,0.42,0.42,0,0.00,0.00,0.41,0,0,0,21,721,1120,MISSING SLEEP,,,,,,,,,,,,,,
4057192912,4/12/2016,4057192912-04/12/2016,5394,4.03,4.03,0,0.00,0.00,3.94,0,0,0,164,1276,2286,MISSING SLEEP,,,,,,,,,,,,,,
4057192912,4/13/2016,4057192912-04/13/2016,5974,4.47,4.47,0,0.00,0.00,4.37,0,0,0,160,1280,2306,MISSING SLEEP,,,,,,,,,,,,,,
4057192912,4/14/2016,4057192912-04/14/2016,0,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,1440,1776,MISSING SLEEP,,,,,,,,,,,,,,
4057192912,4/15/2016,4057192912-04/15/2016,3984,2.95,2.95,0,0.21,0.26,2.44,0,3,6,88,873,1527,MISSING SLEEP,,,,,,,,,,,,,,
4319703577,4/12/2016,4319703577-04/12/2016,7753,5.20,5.20,0,0.00,0.00,0.00,0,0,0,0,1440,2115,MISSING SLEEP,,,,,,,,,,,,,,
4319703577,4/13/2016,4319703577-04/13/2016,8204,5.50,5.50,0,0.53,0.59,1.31,0,8,15,96,1234,2135,MISSING SLEEP,,,,,,,,,,,,,,
4319703577,4/14/2016,4319703577-04/14/2016,10210,6.88,6.88,0,0.11,0.33,6.44,0,1,9,339,589,2302,OK,Thursday,Weekday,535,4319703577,4/14/2016,4319703577-04/14/2016,1,535,557,96.05,Thursday,Weekday,Sunday,High Activity
4319703577,4/15/2016,4319703577-04/15/2016,5664,3.80,3.80,0,0.00,0.00,3.80,0,0,0,228,752,1985,OK,Friday,Weekday,465,4319703577,4/15/2016,4319703577-04/15/2016,1,465,491,94.70,Friday,Weekday,Sunday,Low Activity
4319703577,4/16/2016,4319703577-04/16/2016,4744,3.18,3.18,0,0.00,0.00,3.18,0,0,0,194,724,1884,OK,Saturday,Weekend,506,4319703577,4/16/2016,4319703577-04/16/2016,1,506,522,96.93,Saturday,Weekend,Sunday,Low Activity
4319703577,4/17/2016,4319703577-04/17/2016,29,0.02,0.02,0,0.00,0.00,0.02,0,0,0,3,1363,1464,MISSING SLEEP,,,,,,,,,,,,,,
4319703577,4/18/2016,4319703577-04/18/2016,2276,1.55,1.55,0,0.07,0.33,1.12,0,1,9,58,824,1632,OK,Monday,Weekday,515,4319703577,4/18/2016,4319703577-04/18/2016,1,515,551,93.47,Monday,Weekday,Sunday,Low Activity
4319703577,4/19/2016,4319703577-04/19/2016,8925,5.99,5.99,0,0.00,0.00,5.99,0,0,0,311,604,2200,OK,Tuesday,Weekday,461,4319703577,4/19/2016,4319703577-04/19/2016,2,461,498,92.57,Tuesday,Weekday,Monday,Low Activity
4319703577,4/20/2016,4319703577-04/20/2016,8954,6.01,6.01,0,0.00,0.68,5.31,0,0,18,306,671,2220,OK,Wednesday,Weekday,523,4319703577,4/20/2016,4319703577-04/20/2016,1,523,543,96.32,Wednesday,Weekday,Sunday,Low Activity
4319703577,4/21/2016,4319703577-04/21/2016,3702,2.48,2.48,0,0.00,0.00,0.35,0,0,0,34,1265,1792,MISSING SLEEP,,,,,,,,,,,,,,
4319703577,4/22/2016,4319703577-04/22/2016,4500,3.02,3.02,0,0.06,0.81,2.15,0,1,19,176,709,1886,OK,Friday,Weekday,533,4319703577,4/22/2016,4319703577-04/22/2016,1,533,550,96.91,Friday,Weekday,Sunday,Low Activity
4319703577,4/23/2016,4319703577-04/23/2016,4935,3.31,3.31,0,0.00,0.00,3.31,0,0,0,233,546,1945,OK,Saturday,Weekend,692,4319703577,4/23/2016,4319703577-04/23/2016,1,692,722,95.84,Saturday,Weekend,Sunday,Low Activity
4319703577,4/24/2016,4319703577-04/24/2016,4081,2.74,2.74,0,0.06,0.20,2.47,0,1,5,191,692,1880,OK,Sunday,Weekend,467,4319703577,4/24/2016,4319703577-04/24/2016,1,467,501,93.21,Sunday,Weekend,Sunday,Low Activity
4319703577,4/25/2016,4319703577-04/25/2016,9259,6.21,6.21,0,0.00,0.28,5.93,0,0,8,390,544,2314,OK,Monday,Weekday,488,4319703577,4/25/2016,4319703577-04/25/2016,1,488,506,96.44,Monday,Weekday,Sunday,Low Activity
4319703577,4/26/2016,4319703577-04/26/2016,9899,6.64,6.64,0,0.57,0.92,5.15,0,8,21,288,649,2236,OK,Tuesday,Weekday,505,4319703577,4/26/2016,4319703577-04/26/2016,1,505,516,97.87,Tuesday,Weekday,Sunday,Low Activity
4319703577,4/27/2016,4319703577-04/27/2016,10780,7.23,7.23,0,0.41,1.92,4.91,0,6,47,300,680,2324,OK,Wednesday,Weekday,286,4319703577,4/27/2016,4319703577-04/27/2016,1,286,307,93.16,Wednesday,Weekday,Sunday,High Activity
4319703577,4/28/2016,4319703577-04/28/2016,10817,7.28,7.28,0,1.01,0.33,5.94,0,13,8,359,552,2367,OK,Thursday,Weekday,497,4319703577,4/28/2016,4319703577-04/28/2016,1,497,522,95.21,Thursday,Weekday,Sunday,High Activity
4319703577,4/29/2016,4319703577-04/29/2016,7990,5.36,5.36,0,0.45,0.79,4.12,0,6,18,289,624,2175,OK,Friday,Weekday,523,4319703577,4/29/2016,4319703577-04/29/2016,1,523,546,95.79,Friday,Weekday,Sunday,Low Activity
4319703577,4/30/2016,4319703577-04/30/2016,8221,5.52,5.52,0,0.40,1.61,3.51,0,6,38,196,695,2092,OK,Saturday,Weekend,490,4319703577,4/30/2016,4319703577-04/30/2016,1,490,516,94.96,Saturday,Weekend,Sunday,Low Activity
4319703577,5/1/2016,4319703577-05/01/2016,1251,0.84,0.84,0,0.00,0.00,0.84,0,0,0,67,836,1593,OK,Sunday,Weekend,484,4319703577,5/1/2016,4319703577-05/01/2016,1,484,500,96.80,Sunday,Weekend,Sunday,Low Activity
4319703577,5/2/2016,4319703577-05/02/2016,9261,6.24,6.24,0,0.00,0.44,5.71,0,0,11,344,585,2270,OK,Monday,Weekday,478,4319703577,5/2/2016,4319703577-05/02/2016,1,478,506,94.47,Monday,Weekday,Sunday,Low Activity
